,Name,Nationality,Position,Team,Age,Matches Played,Starts,Minutes,Goals,Assists,Penalties,Penalty Attempts,Yellow Cards,Red Cards,xG,xA
269,jamaal lascelles,ENG,DF,Newcastle Utd,26,19,19,"1,625",2,0,0,0,4,0,1.3,0.1
270,maxime le marchand,FRA,DF,Fulham,30,2,1,123,0,0,0,0,2,0,0.0,0.0
271,mario lemina,GAB,MF,Fulham,26,28,19,"1,703",1,0,0,0,5,0,0.7,0.8
272,bernd leno,GER,GK,Arsenal,28,35,35,"3,131",0,0,0,0,0,1,0.0,0.0
273,khanya leshabela,RSA,MF,Leicester City,20,1,0,10,0,0,0,0,0,0,0.0,0.0
274,jamal lewis,NIR,DF,Newcastle Utd,22,24,20,"1,837",0,1,0,0,4,0,0.1,1.0
275,victor lindelof,SWE,DF,Manchester Utd,26,29,29,"2,585",1,1,0,0,0,0,0.6,0.3
276,jesse lingard,ENG,"MF,FW",West Ham,27,16,16,"1,421",9,4,1,2,3,0,4.5,2.1
277,jake livermore,ENG,MF,West Brom,30,18,15,"1,242",0,0,0,0,2,1,0.3,0.2
278,diego llorente,ESP,DF,Leeds United,26,15,14,"1,204",1,0,0,0,1,0,0.8,0.5
279,hugo lloris,FRA,GK,Tottenham,33,38,38,"3,420",0,0,0,0,0,0,0.0,0.0
280,giovani lo celso,ARG,MF,Tottenham,24,18,11,945,1,1,0,0,5,0,1.4,1.0
281,ruben loftus-cheek,ENG,FW,Chelsea,24,1,1,60,0,0,0,0,0,0,0.0,0.0
282,ruben loftus-cheek,ENG,"MF,FW",Fulham,24,30,21,"1,909",1,0,0,0,3,0,3.4,1.2
283,kevin long,IRL,DF,Burnley,29,8,7,637,0,0,0,0,2,0,0.4,0.0
284,shane long,IRL,FW,Southampton,33,11,1,210,0,0,0,0,0,0,0.1,0.0
285,,,,,,,,,,,,,,,,
286,matthew longstaff,ENG,MF,Newcastle Utd,20,5,4,377,0,0,0,0,0,0,0.0,0.2
287,sean longstaff,ENG,MF,Newcastle Utd,22,22,15,"1,412",0,1,0,0,2,0,1.4,1.0
288,ademola lookman,NGA,"FW,MF",Fulham,22,34,31,"2,747",4,4,0,1,5,0,6.3,5.2
289,max lowe,ENG,DF,Sheffield Utd,23,8,7,550,0,0,0,0,1,0,0.1,0.1
290,matthew lowton,ENG,DF,Burnley,31,34,34,"3,060",1,1,0,0,5,0,0.8,3.1
291,david luiz,BRA,DF,Arsenal,33,20,17,"1,396",1,0,0,0,1,1,0.9,0.5
292,douglas luiz,BRA,MF,Aston Villa,22,33,32,"2,781",0,2,0,0,10,1,1.2,1.6
293,john lundstram,ENG,MF,Sheffield Utd,26,28,23,"2,032",0,2,0,1,8,1,1.9,1.3
294,alexis mac allister,ARG,"MF,FW",Brighton,21,21,13,"1,115",1,1,0,0,1,0,1.3,1.5
295,james maddison,ENG,MF,Leicester City,23,31,24,"2,099",8,5,0,0,4,0,3.8,5.1
296,gabriel magalhaes,BRA,DF,Arsenal,22,23,22,"1,996",2,0,0,0,4,1,1.3,0.1
297,harry maguire,ENG,DF,Manchester Utd,27,34,34,"3,047",2,1,0,0,11,0,2.3,0.3
298,riyad mahrez,ALG,FW,Manchester City,29,27,23,"1,949",9,6,0,0,0,0,4.7,5.0
299,ainsley maitland-niles,ENG,"MF,DF",Arsenal,22,11,5,490,0,0,0,0,0,0,0.1,0.1
300,ainsley maitland-niles,ENG,MF,West Brom,22,15,14,"1,230",0,0,0,0,2,0,0.6,0.7
301,josh maja,NGA,FW,Fulham,21,15,9,810,3,0,1,1,0,0,4.5,0.5
302,sadio mane,SEN,FW,Liverpool,28,35,31,"2,810",11,7,0,0,3,0,14.1,7.0
303,javier manquillo,ESP,DF,Newcastle Utd,26,13,10,825,0,0,0,0,1,0,0.0,0.3
304,fernando marcal,BRA,"DF,MF",Wolves,31,13,7,623,0,0,0,0,2,0,0.1,0.1
305,solly march,ENG,"DF,MF",Brighton,26,21,19,"1,672",2,1,0,0,0,0,1.7,1.5
306,pablo mari,ESP,DF,Arsenal,26,10,10,900,0,0,0,0,2,0,0.1,0.3
307,anthony martial,FRA,FW,Manchester Utd,24,22,17,"1,480",4,3,0,0,0,1,6.5,2.0
308,gabriel martinelli,BRA,FW,Arsenal,19,14,7,589,2,1,0,0,0,0,3.3,1.8
309,emiliano martinez,ARG,GK,Aston Villa,27,38,38,"3,420",0,0,0,0,1,0,0.0,0.1
310,arthur masuaku,COD,"DF,MF",West Ham,26,12,12,"1,006",0,2,0,0,2,0,0.5,2.2
311,,,,,,,,,,,,,,,,
312,juan mata,ESP,"FW,MF",Manchester Utd,32,9,6,509,1,2,1,1,0,0,1.0,0.8
313,jean-philippe mateta,FRA,FW,Crystal Palace,23,7,2,221,1,0,0,0,0,0,0.3,0.0
314,nemanja matic,SRB,MF,Manchester Utd,31,20,12,"1,106",0,0,0,0,2,0,0.3,0.7
315,joel matip,CMR,DF,Liverpool,28,10,9,691,1,2,0,0,2,0,0.8,0.9
316,neal maupay,FRA,"FW,MF",Brighton,23,33,29,"2,512",8,2,3,4,1,1,13.2,3.9
317,james mcarthur,SCO,MF,Crystal Palace,32,18,17,"1,466",0,2,0,0,3,0,0.3,1.2
318,oliver mcburnie,SCO,FW,Sheffield Utd,24,23,12,"1,324",1,0,0,0,2,0,3.9,1.1
319,alex mccarthy,ENG,GK,Southampton,30,30,30,"2,700",0,0,0,0,2,0,0.0,0.0
320,james mccarthy,IRL,MF,Crystal Palace,29,16,10,821,0,0,0,0,1,0,0.0,0.3
321,john mcginn,SCO,MF,Aston Villa,25,37,37,"3,330",3,5,0,0,12,0,2.5,3.6
322,david mcgoldrick,IRL,"FW,MF",Sheffield Utd,32,35,28,"2,397",8,1,0,0,7,0,6.9,1.1
323,dwight mcneil,ENG,MF,Burnley,20,36,34,"3,069",2,5,0,0,1,0,1.1,6.2
324,scott mctominay,SCO,MF,Manchester Utd,23,32,24,"2,129",4,1,0,0,3,0,2.1,1.7
325,ben mee,ENG,DF,Burnley,30,30,30,"2,693",2,0,0,0,3,0,2.3,0.3
326,hannibal mejbri,TUN,MF,Manchester Utd,17,1,0,9,0,0,0,0,0,0,0.0,0.0
327,benjamin mendy,FRA,DF,Manchester City,26,13,11,953,2,1,0,0,2,0,0.3,0.2
328,edouard mendy,SEN,GK,Chelsea,28,31,31,"2,745",0,0,0,0,2,0,0.0,0.0
329,nampalys mendy,SEN,MF,Leicester City,28,23,15,"1,459",0,1,0,0,5,0,0.1,0.2
330,illan meslier,FRA,GK,Leeds United,20,35,35,"3,150",0,0,0,0,0,0,0.0,0.0
331,luka milivojevic,SRB,MF,Crystal Palace,29,31,27,"2,359",1,1,1,2,8,1,2.4,1.7
332,james milner,ENG,"MF,DF",Liverpool,34,26,11,"1,070",0,1,0,0,3,0,0.4,0.8
333,yerry mina,COL,DF,Everton,25,24,23,"1,937",2,0,0,0,2,0,1.6,0.0
334,takumi minamino,JPN,MF,Southampton,25,10,9,711,2,0,0,0,1,0,1.5,0.5
335,takumi minamino,JPN,"MF,FW",Liverpool,25,9,2,293,1,0,0,0,0,0,1.1,0.0
336,tyrone mings,ENG,DF,Aston Villa,27,36,36,"3,194",2,2,0,0,6,1,1.9,0.4
337,,,,,,,,,,,,,,,,
338,tyrick mitchell,ENG,DF,Crystal Palace,20,19,19,"1,710",1,1,0,0,1,0,0.8,0.2
339,aleksandar mitrovic,SRB,FW,Fulham,25,27,13,"1,402",3,3,1,2,3,0,6.2,2.7
340,jakub moder,POL,"DF,MF",Brighton,21,12,7,647,0,0,0,0,0,0,0.8,0.2
341,jayson molumby,IRL,MF,Brighton,20,1,0,1,0,0,0,0,0,0,0.0,0.0
342,wesley moraes,BRA,FW,Aston Villa,23,3,0,18,0,0,0,0,0,0,0.0,0.0
343,wes morgan,JAM,DF,Leicester City,36,3,0,18,0,0,0,0,0,0,0.0,0.0
344,mason mount,ENG,MF,Chelsea,21,36,32,"2,890",6,5,1,1,2,0,6.3,8.2
345,lucas moura,BRA,"FW,MF",Tottenham,27,30,14,"1,411",3,4,0,0,1,0,1.9,2.0
346,lys mousset,FRA,"FW,MF",Sheffield Utd,24,11,2,296,0,0,0,0,0,0,1.0,0.3
347,joao moutinho,POR,MF,Wolves,33,33,28,"2,528",1,1,0,0,5,1,0.6,2.4
348,joel mumbongo,SWE,FW,Burnley,21,4,0,40,0,0,0,0,1,0,0.0,0.0
349,jacob murphy,ENG,"DF,MF",Newcastle Utd,25,26,17,"1,626",2,3,0,0,3,0,1.7,3.8
350,shkodran mustafi,GER,DF,Arsenal,28,3,0,47,0,0,0,0,0,0,0.0,0.0
351,marvelous nakamba,ZIM,MF,Aston Villa,26,13,9,749,0,0,0,0,3,0,0.0,0.1
352,iliman ndiaye,SEN,MF,Sheffield Utd,20,1,0,12,0,0,0,0,0,0,0.0,0.0
353,wilfred ndidi,NGA,"MF,DF",Leicester City,23,26,25,"2,176",1,4,0,0,6,0,0.7,1.3
354,tanguy ndombele,FRA,MF,Tottenham,23,33,28,"2,091",3,2,0,0,3,0,1.6,1.8
355,reiss nelson,ENG,"FW,MF",Arsenal,20,2,0,71,0,0,0,0,0,0,0.1,0.0
356,pedro neto,POR,"FW,MF",Wolves,20,31,30,"2,550",5,6,0,0,4,0,5.1,5.4
357,ruben neves,POR,MF,Wolves,23,36,31,"2,675",5,1,3,3,8,0,5.1,1.9
358,eddie nketiah,ENG,FW,Arsenal,21,17,4,423,2,1,0,0,0,0,1.8,0.6
359,niels nkounkou,FRA,"DF,FW",Everton,19,2,1,81,0,0,0,0,1,0,0.0,0.0
360,dan nlundulu,ENG,"FW,MF",Southampton,21,13,0,111,0,0,0,0,0,0,0.1,0.0
361,mark noble,ENG,MF,West Ham,33,21,8,712,0,0,0,0,1,0,0.0,0.3
362,will norris,ENG,GK,Burnley,26,2,2,180,0,0,0,0,0,0,0.0,0.0
363,,,,,,,,,,,,,,,,
364,oliver norwood,NIR,MF,Sheffield Utd,29,32,26,"2,220",0,0,0,0,6,0,0.5,2.0
365,jack o'connell,ENG,DF,Sheffield Utd,26,2,2,180,0,0,0,0,0,0,0.0,0.0
366,dara o'shea,IRL,DF,West Brom,21,28,25,"2,102",0,0,0,0,3,0,0.1,0.2
367,michael obafemi,IRL,FW,Southampton,20,4,0,61,0,0,0,0,0,0,0.0,0.1
368,denis odoi,GHA,DF,Fulham,32,3,3,270,0,0,0,0,1,0,0.1,0.1
369,angelo ogbonna,ITA,DF,West Ham,32,28,28,"2,492",3,0,0,0,5,0,1.7,0.8
370,robin olsen,SWE,GK,Everton,30,7,7,630,0,0,0,0,1,0,0.0,0.0
371,josh onomah,ENG,MF,Fulham,23,11,4,374,0,0,0,0,1,0,0.4,0.0
372,divock origi,BEL,FW,Liverpool,25,9,2,186,0,0,0,0,0,0,1.1,0.2
373,ben osborn,ENG,"MF,DF",Sheffield Utd,25,24,17,"1,604",1,0,0,0,1,0,1.1,2.0
374,owen otasowie,USA,"MF,FW",Wolves,19,6,2,187,0,1,0,0,1,0,0.5,0.1
375,alex oxlade-chamberlain,ENG,"MF,FW",Liverpool,26,13,2,253,1,1,0,0,0,0,0.3,0.3
376,emerson palmieri,ITA,DF,Chelsea,25,2,0,90,0,0,0,0,0,0,0.0,0.0
377,thomas partey,GHA,MF,Arsenal,27,24,18,"1,534",0,2,0,0,5,0,1.3,1.0
378,rui patricio,POR,GK,Wolves,32,37,37,"3,329",0,0,0,0,1,0,0.0,0.0
379,bailey peacock-farrell,NIR,GK,Burnley,23,4,4,360,0,0,0,0,0,0,0.0,0.0
380,lee peltier,ENG,DF,West Brom,33,4,3,229,0,0,0,0,1,0,0.0,0.0
381,nicolas pepe,CIV,FW,Arsenal,25,29,16,"1,616",10,1,1,1,1,1,5.8,1.0
382,matheus pereira,BRA,"MF,FW",West Brom,24,33,30,"2,577",11,6,4,4,2,1,7.3,6.3
383,ricardo pereira,POR,"DF,FW",Leicester City,26,15,10,959,0,1,0,0,3,0,0.3,0.6
384,ayoze perez,ESP,"MF,FW",Leicester City,27,25,15,"1,331",2,1,0,0,2,0,3.3,1.3
385,kalvin phillips,ENG,MF,Leeds United,24,29,28,"2,428",1,2,0,0,10,0,0.5,3.4
386,matt phillips,SCO,MF,West Brom,29,33,20,"1,828",2,1,0,0,1,0,2.8,3.4
387,nathaniel phillips,ENG,DF,Liverpool,23,17,15,"1,456",1,1,0,0,2,0,1.0,0.6
388,jaden philogene bidace,ENG,FW,Aston Villa,18,1,0,1,0,0,0,0,0,0,0.0,0.0
389,,,,,,,,,,,,,,,,
390,jordan pickford,ENG,GK,Everton,26,31,31,"2,742",0,0,0,0,1,0,0.0,0.0
391,erik pieters,NED,"DF,MF",Burnley,31,20,13,"1,266",0,1,0,0,1,0,0.2,0.4
392,daniel podence,POR,"MF,FW",Wolves,24,24,22,"1,661",3,2,0,0,3,0,2.5,1.7
393,paul pogba,FRA,"MF,FW",Manchester Utd,27,26,21,"1,897",3,3,0,0,3,0,2.8,2.4
394,nick pope,ENG,GK,Burnley,28,32,32,"2,880",0,0,0,0,1,0,0.0,0.1
395,ian poveda,ENG,MF,Leeds United,20,14,0,355,0,0,0,0,0,0,0.3,1.1
396,dennis praet,BEL,MF,Leicester City,26,15,10,718,1,1,0,0,0,0,0.4,1.1
397,davy propper,NED,MF,Brighton,28,7,2,213,0,0,0,0,0,0,0.2,0.0
398,christian pulisic,USA,"FW,MF",Chelsea,21,27,18,"1,738",4,2,0,0,2,0,6.1,2.8
399,aaron ramsdale,ENG,GK,Sheffield Utd,22,38,38,"3,420",0,0,0,0,1,0,0.0,0.1
400,jacob ramsey,ENG,MF,Aston Villa,19,22,6,626,0,0,0,0,0,0,0.5,0.3
401,kayne ramsey,ENG,DF,Southampton,19,1,1,90,0,0,0,0,1,0,0.0,0.0
402,darren randolph,IRL,GK,West Ham,33,3,3,270,0,0,0,0,0,0,0.0,0.0
403,raphinha,BRA,"MF,FW",Leeds United,23,30,26,"2,360",6,9,0,0,3,0,5.7,7.9
404,marcus rashford,ENG,FW,Manchester Utd,22,37,33,"2,920",11,9,0,0,4,0,8.9,3.8
405,tim ream,USA,DF,Fulham,32,7,7,630,0,0,0,0,0,0,0.0,0.0
406,nathan redmond,ENG,"MF,FW",Southampton,26,29,17,"1,738",2,3,0,0,1,0,3.1,3.2
407,harrison reed,ENG,MF,Fulham,25,31,26,"2,247",0,2,0,0,5,0,0.4,1.7
408,sergio reguilon,ESP,DF,Tottenham,23,27,26,"2,244",0,3,0,0,5,0,1.0,2.0
409,bobby reid,JAM,"MF,FW",Fulham,27,33,28,"2,372",5,2,0,0,7,0,3.8,1.1
410,declan rice,ENG,MF,West Ham,21,32,32,"2,879",2,1,1,2,2,0,3.2,1.8
411,lewis richardson,ENG,"FW,MF",Burnley,17,2,0,4,0,0,0,0,0,0,0.0,0.0
412,richarlison,BRA,FW,Everton,23,34,33,"2,861",7,3,1,1,4,1,9.7,3.3
413,jairo riedewald,NED,MF,Crystal Palace,23,33,19,"1,820",2,0,0,0,4,0,0.6,0.8
414,matt ritchie,SCO,"DF,MF",Newcastle Utd,30,18,15,"1,350",0,2,0,0,2,0,0.4,2.2
415,,,,,,,,,,,,,,,,
416,tyler roberts,WAL,"MF,FW",Leeds United,21,27,14,"1,340",1,2,0,0,3,0,1.8,2.3
417,andrew robertson,SCO,DF,Liverpool,26,38,38,"3,383",1,7,0,0,2,0,1.5,6.6
418,antonee robinson,USA,DF,Fulham,22,28,24,"2,162",0,0,0,0,4,1,0.4,1.9
419,callum robinson,IRL,"FW,MF",West Brom,25,28,20,"1,560",5,0,0,0,0,0,3.1,1.0
420,jack robinson,ENG,DF,Sheffield Utd,26,11,9,877,0,1,0,0,3,0,0.7,0.6
421,hal robson-kanu,WAL,FW,West Brom,31,19,2,561,2,0,0,0,2,0,1.2,0.2
422,marek rodak,SVK,GK,Fulham,23,2,2,180,0,0,0,0,0,0,0.0,0.0
423,joe rodon,WAL,DF,Tottenham,22,12,8,733,0,0,0,0,0,0,0.0,0.0
424,rodri,ESP,MF,Manchester City,24,34,31,"2,748",2,2,1,1,6,0,2.4,1.4
425,rodrigo,ESP,"MF,FW",Leeds United,29,26,14,"1,288",7,2,0,0,3,0,5.1,3.5
426,james rodriguez,COL,"FW,MF",Everton,29,23,21,"1,764",6,4,0,0,4,0,2.8,4.8
427,jay rodriguez,ENG,FW,Burnley,31,31,12,"1,265",1,2,0,0,3,0,3.0,1.1
428,oriol romeu,ESP,MF,Southampton,28,21,20,"1,763",1,1,0,0,6,0,0.5,1.4
429,john ruddy,ENG,GK,Wolves,33,2,1,91,0,0,0,0,0,0,0.0,0.0
430,antonio rudiger,GER,DF,Chelsea,27,19,19,"1,710",1,0,0,0,0,0,1.3,0.4
431,mathew ryan,AUS,GK,Arsenal,28,3,3,270,0,0,0,0,0,0,0.0,0.1
432,mathew ryan,AUS,GK,Brighton,28,11,11,990,0,0,0,0,1,0,0.0,0.0
433,allan saint-maximin,FRA,"FW,MF",Newcastle Utd,23,25,19,"1,560",3,4,0,0,0,0,2.6,3.7
434,romain saiss,MAR,DF,Wolves,30,27,27,"2,407",3,0,0,0,2,0,3.0,0.2
435,bukayo saka,ENG,"FW,MF",Arsenal,18,32,30,"2,553",5,3,0,0,1,0,6.9,4.4
436,mamadou sakho,FRA,DF,Crystal Palace,30,4,3,276,0,0,0,0,0,0,0.1,0.0
437,mohamed salah,EGY,FW,Liverpool,28,37,34,"3,078",22,5,6,6,0,0,19.3,6.2
438,mohammed salisu,GHA,DF,Southampton,21,12,8,844,0,0,0,0,1,0,0.3,0.4
439,davinson sanchez,COL,DF,Tottenham,24,18,17,"1,486",0,0,0,0,1,0,0.8,0.0
440,robert sanchez,ESP,GK,Brighton,22,27,27,"2,430",0,0,0,0,2,0,0.0,0.0
441,,,,,,,,,,,,,,,,
442,morgan sanson,FRA,MF,Aston Villa,25,9,3,294,0,0,0,0,3,0,0.0,0.1
443,romaine sawyers,SKN,MF,West Brom,28,19,17,"1,487",0,0,0,0,2,0,0.1,0.6
444,dane scarlett,ENG,FW,Tottenham,16,1,0,1,0,0,0,0,0,0,0.0,0.0
445,fabian schar,SUI,DF,Newcastle Utd,28,18,13,"1,246",1,0,1,1,4,1,1.3,0.0
446,jeffrey schlupp,GHA,MF,Crystal Palace,27,27,15,"1,428",2,3,0,0,3,0,1.9,2.0
447,kasper schmeichel,DEN,GK,Leicester City,33,38,38,"3,420",0,0,0,0,0,0,0.0,0.0
448,nelson semedo,POR,"DF,MF",Wolves,26,34,34,"2,983",1,1,0,0,5,0,1.3,1.3
449,femi seriki,ENG,MF,Sheffield Utd,18,1,0,1,0,0,0,0,0,0,0.0,0.0
450,jamie shackleton,ENG,"MF,DF",Leeds United,20,13,3,461,0,0,0,0,0,0,0.0,0.1
451,xherdan shaqiri,SUI,"MF,FW",Liverpool,28,14,5,556,0,2,0,0,2,0,0.5,2.5
452,billy sharp,ENG,FW,Sheffield Utd,34,16,7,735,3,0,2,2,1,0,3.0,0.5
453,luke shaw,ENG,DF,Manchester Utd,25,32,30,"2,654",1,5,0,0,8,0,0.6,6.4
454,jonjo shelvey,ENG,MF,Newcastle Utd,28,30,29,"2,617",1,3,0,0,7,0,2.5,3.0
455,shola shoretire,ENG,FW,Manchester Utd,16,2,0,11,0,0,0,0,0,0,0.0,0.0
456,gylfi sigurðsson,ISL,"MF,FW",Everton,30,36,24,"2,253",6,5,3,4,2,0,6.5,3.8
457,bernardo silva,POR,"MF,FW",Manchester City,25,26,24,"2,065",2,6,0,0,5,0,2.8,3.8
458,fabio silva,POR,FW,Wolves,18,32,11,"1,369",4,3,1,1,2,0,5.3,1.0
459,thiago silva,BRA,DF,Chelsea,35,23,23,"1,935",2,0,0,0,5,1,1.7,0.3
460,moussa sissoko,FRA,MF,Tottenham,30,25,15,"1,585",0,0,0,0,3,0,0.2,0.1
461,islam slimani,ALG,FW,Leicester City,32,1,0,20,0,0,0,0,0,0,0.1,0.1
462,william smallbone,IRL,MF,Southampton,20,3,2,172,0,0,0,0,0,0,0.1,0.0
463,emile smith rowe,ENG,"MF,FW",Arsenal,20,20,18,"1,440",2,4,0,0,0,0,1.8,3.4
464,robert snodgrass,SCO,"MF,FW",West Brom,32,8,6,526,0,0,0,0,2,0,0.2,0.4
465,robert snodgrass,SCO,"FW,MF",West Ham,32,3,0,5,0,0,0,0,0,0,0.0,0.0
466,cedric soares,POR,DF,Arsenal,28,10,8,746,0,1,0,0,1,0,0.3,0.9
467,,,,,,,,,,,,,,,,
468,tomas soucek,CZE,MF,West Ham,25,38,38,"3,419",10,1,0,0,7,1,8.4,2.0
469,caglar soyuncu,TUR,DF,Leicester City,24,23,19,"1,819",1,0,0,0,2,0,0.7,0.5
470,zack steffen,USA,GK,Manchester City,25,1,1,90,0,0,0,0,0,0,0.0,0.0
471,dale stephens,ENG,MF,Burnley,31,7,3,261,0,0,0,0,1,0,0.2,0.0
472,jack stephens,ENG,DF,Southampton,26,18,17,"1,537",0,0,0,0,2,0,0.8,0.3
473,raheem sterling,ENG,FW,Manchester City,25,31,28,"2,536",10,7,0,1,4,0,11.0,5.7
474,enda stevens,IRL,DF,Sheffield Utd,30,30,30,"2,700",0,1,0,0,6,0,1.3,1.6
475,john stones,ENG,DF,Manchester City,26,22,22,"1,933",4,0,0,0,0,1,1.8,0.1
476,pascal struijk,NED,"DF,MF",Leeds United,20,27,22,"2,075",1,0,0,0,3,0,1.7,0.1
477,japhet tanganga,ENG,DF,Tottenham,21,6,6,487,0,0,0,0,2,0,0.4,0.6
478,matt targett,ENG,DF,Aston Villa,24,38,38,"3,404",0,2,0,0,7,0,0.3,2.5
479,james tarkowski,ENG,DF,Burnley,27,36,36,"3,240",1,0,0,0,6,0,3.4,1.2
480,percy tau,RSA,FW,Brighton,26,3,1,103,0,1,0,0,0,0,0.0,0.4
481,sidnei tavares,POR,MF,Leicester City,18,2,1,85,0,0,0,0,0,0,0.1,0.0
482,charlie taylor,ENG,DF,Burnley,26,29,28,"2,426",0,1,0,0,1,0,0.1,1.4
483,neil taylor,WAL,DF,Aston Villa,31,1,0,16,0,0,0,0,1,0,0.0,0.0
484,allan tchaptchet,FRA,DF,Southampton,18,1,0,13,0,0,0,0,0,0,0.0,0.0
485,nathan tella,NGA,"FW,MF",Southampton,21,18,7,745,1,1,0,0,2,0,1.6,0.8
486,alex telles,BRA,DF,Manchester Utd,27,9,8,690,0,2,0,0,0,0,0.2,0.9
487,kenny tete,NED,"DF,MF",Fulham,24,22,18,"1,481",0,1,0,0,3,0,0.3,1.4
488,luke thomas,ENG,DF,Leicester City,19,14,12,969,1,0,0,0,2,0,0.3,0.7
489,youri tielemans,BEL,MF,Leicester City,23,38,37,"3,357",6,4,2,2,6,0,4.4,3.1
490,kieran tierney,SCO,DF,Arsenal,23,27,26,"2,299",1,3,0,0,4,0,0.5,3.5
491,james tomkins,ENG,DF,Crystal Palace,31,8,6,553,0,0,0,0,1,0,0.2,0.3
492,fikayo tomori,ENG,DF,Chelsea,22,1,0,45,0,0,0,0,0,0,0.0,0.0
493,,,,,,,,,,,,,,,,
494,ferran torres,ESP,"FW,MF",Manchester City,20,24,15,"1,306",7,2,0,0,1,0,4.9,2.2
495,cenk tosun,TUR,FW,Everton,29,5,0,48,0,0,0,0,1,0,0.0,0.1
496,andros townsend,ENG,"MF,FW",Crystal Palace,29,34,25,"2,258",1,5,0,0,0,0,2.3,4.0
497,conor townsend,ENG,DF,West Brom,27,25,25,"2,234",0,2,0,0,0,0,1.1,2.7
498,adama traore,ESP,"FW,MF",Wolves,24,37,28,"2,649",2,2,0,0,4,0,2.0,4.8
499,bertrand traore,BFA,FW,Aston Villa,24,36,29,"2,317",7,6,0,0,1,0,6.6,4.3
500,trezeguet,EGY,FW,Aston Villa,25,21,12,"1,166",2,1,0,0,0,0,3.8,2.1
501,leandro trossard,BEL,"MF,FW",Brighton,25,35,30,"2,607",5,5,0,0,2,0,4.6,4.9
502,kostas tsimikas,GRE,"DF,FW",Liverpool,24,2,0,7,0,0,0,0,0,0,0.0,0.0
503,axel tuanzebe,COD,DF,Manchester Utd,22,9,4,404,0,0,0,0,2,0,0.0,0.0
504,cengiz under,TUR,"FW,MF",Leicester City,23,9,1,281,0,2,0,0,0,0,0.3,1.6
505,yan valery,TUN,"DF,MF",Southampton,21,3,1,103,0,0,0,0,0,0,0.2,0.1
506,virgil van dijk,NED,DF,Liverpool,29,5,5,370,1,0,0,0,1,0,0.2,0.0
507,jamie vardy,ENG,FW,Leicester City,33,34,31,"2,840",15,9,8,9,1,0,19.9,4.7
508,joel veltman,NED,DF,Brighton,28,28,25,"2,281",1,1,0,0,3,0,1.1,1.7
509,jannik vestergaard,DEN,DF,Southampton,27,30,29,"2,574",3,0,0,0,3,1,1.5,0.5
510,ruben vinagre,POR,"MF,DF",Wolves,21,2,1,173,0,0,0,0,0,0,0.0,0.1
511,carlos vinicius,BRA,FW,Tottenham,25,9,3,308,1,0,0,0,2,0,1.2,0.1
512,joao virginia,POR,GK,Everton,20,1,0,48,0,0,0,0,0,0,0.0,0.0
513,vitinha,POR,MF,Wolves,20,19,5,520,0,1,0,0,0,0,0.5,0.6
514,jake vokins,ENG,DF,Southampton,20,1,1,66,0,0,0,0,0,0,0.0,0.1
515,matej vydra,CZE,FW,Burnley,28,28,15,"1,371",3,2,0,0,0,0,5.2,1.8
516,theo walcott,ENG,"MF,FW",Southampton,31,21,20,"1,618",3,3,0,0,0,0,2.3,1.0
517,theo walcott,ENG,FW,Everton,31,1,0,13,0,0,0,0,0,0,0.0,0.0
518,kyle walker,ENG,DF,Manchester City,30,24,22,"1,946",1,1,0,0,1,0,0.3,0.6
519,,,,,,,,,,,,,,,,
520,kyle walker-peters,ENG,DF,Southampton,23,30,30,"2,645",0,2,0,0,4,0,1.0,1.2
521,aaron wan-bissaka,ENG,DF,Manchester Utd,22,34,34,"3,060",2,4,0,0,3,0,0.9,2.3
522,joel ward,ENG,DF,Crystal Palace,30,26,25,"2,256",0,1,0,0,5,0,0.1,0.6
523,james ward-prowse,ENG,MF,Southampton,25,38,38,"3,420",8,7,3,4,5,0,5.7,3.9
524,ollie watkins,ENG,FW,Aston Villa,24,37,37,"3,328",14,5,1,2,4,1,14.5,5.3
525,caleb watts,AUS,MF,Southampton,18,3,0,39,0,0,0,0,1,0,0.0,0.0
526,adam webster,ENG,DF,Brighton,25,29,29,"2,594",1,0,0,0,4,0,2.0,0.2
527,danny welbeck,ENG,FW,Brighton,29,24,17,"1,545",6,1,0,1,0,0,6.6,2.8
528,timo werner,GER,"FW,MF",Chelsea,24,35,29,"2,602",6,8,0,0,2,0,11.4,5.6
529,ashley westwood,ENG,MF,Burnley,30,38,38,"3,410",3,3,0,0,7,0,1.2,6.8
530,ben white,ENG,"DF,MF",Brighton,22,36,36,"3,191",0,0,0,0,5,1,0.5,0.9
531,georginio wijnaldum,NED,MF,Liverpool,29,38,34,"2,941",2,0,0,0,1,0,2.6,1.4
532,brandon williams,ENG,DF,Manchester Utd,19,4,2,188,0,0,0,0,0,0,0.2,0.0
533,neco williams,WAL,DF,Liverpool,19,6,3,249,0,0,0,0,1,0,0.1,0.2
534,rhys williams,ENG,DF,Liverpool,19,9,7,661,0,0,0,0,0,0,0.5,0.2
535,willian,BRA,FW,Arsenal,31,25,16,"1,406",1,5,0,0,0,0,1.9,3.0
536,joe willock,ENG,MF,Arsenal,20,7,2,238,0,0,0,0,1,0,0.3,0.1
537,joe willock,ENG,MF,Newcastle Utd,20,14,11,978,8,0,0,1,0,0,3.9,0.5
538,callum wilson,ENG,FW,Newcastle Utd,28,26,23,"2,084",12,5,4,4,2,0,12.4,2.8
539,harry winks,ENG,MF,Tottenham,24,15,9,861,0,0,0,0,5,0,0.1,0.2
