,Name,Nationality,Position,Team,Age,Matches Played,Starts,Minutes,Goals,Assists,Penalties,Penalty Attempts,Yellow Cards,Red Cards,xG,xA
270,jamal lewis,NIR,DF,Norwich City,21,28,25,"2,304",1,0,0,0,4,0,0.4,1.0
271,victor lindelof,SWE,DF,Manchester Utd,25,35,35,"3,092",1,0,0,0,6,0,0.3,0.3
272,jesse lingard,ENG,"MF,FW",Manchester Utd,26,22,9,935,1,0,0,0,3,0,1.9,1.0
273,hugo lloris,FRA,GK,Tottenham,32,21,21,"1,807",0,0,0,0,0,0,0.0,0.0
274,giovani lo celso,ARG,"MF,FW",Tottenham,23,28,15,"1,492",0,2,0,0,6,0,1.3,1.6
275,jurgen locadia,CUW,"FW,MF",Brighton,25,2,1,86,0,0,0,0,0,0,0.3,0.0
276,ruben loftus-cheek,ENG,"MF,FW",Chelsea,23,7,2,208,0,1,0,0,0,0,0.5,0.4
277,kevin long,IRL,DF,Burnley,28,8,6,564,0,0,0,0,0,0,0.2,0.0
278,shane long,IRL,FW,Southampton,32,26,15,"1,395",2,2,0,0,0,0,4.8,2.4
279,matthew longstaff,ENG,MF,Newcastle Utd,19,9,6,575,2,0,0,0,1,0,0.3,0.4
280,sean longstaff,ENG,MF,Newcastle Utd,21,23,14,"1,378",1,1,0,0,2,1,1.4,1.2
281,dejan lovren,CRO,DF,Liverpool,30,10,9,777,0,1,0,0,1,0,0.4,0.3
282,matthew lowton,ENG,DF,Burnley,30,17,17,"1,530",0,1,0,0,2,0,0.0,1.2
283,david luiz,BRA,DF,Arsenal,32,33,32,"2,809",2,1,0,0,5,2,1.6,0.9
284,douglas luiz,BRA,MF,Aston Villa,21,36,28,"2,612",3,2,0,0,8,0,2.6,1.7
285,,,,,,,,,,,,,,,,
286,john lundstram,ENG,MF,Sheffield Utd,25,34,26,"2,458",5,3,0,0,5,0,5.3,3.4
287,alexis mac allister,ARG,"MF,FW",Brighton,20,9,4,352,0,0,0,0,0,0,0.5,0.3
288,james maddison,ENG,MF,Leicester City,22,31,29,"2,624",6,3,0,0,4,0,5.3,6.4
289,harry maguire,ENG,DF,Manchester Utd,26,38,38,"3,420",1,1,0,0,6,0,2.1,1.4
290,riyad mahrez,ALG,"FW,MF",Manchester City,28,33,21,"1,944",11,9,1,1,0,0,7.8,10.0
291,ainsley maitland-niles,ENG,DF,Arsenal,21,20,15,"1,386",0,2,0,0,6,1,0.4,1.5
292,sadio mane,SEN,FW,Liverpool,27,35,31,"2,747",18,7,0,0,3,0,13.2,6.6
293,javier manquillo,ESP,DF,Newcastle Utd,25,21,18,"1,599",0,1,0,0,5,0,0.0,0.2
294,solly march,ENG,"FW,MF",Brighton,25,19,11,"1,143",0,1,0,0,2,0,1.4,0.9
295,pablo mari,ESP,DF,Arsenal,25,2,2,113,0,0,0,0,0,0,0.0,0.0
296,adrian mariappa,JAM,DF,Watford,32,20,15,"1,513",0,0,0,0,6,1,0.2,0.2
297,anthony martial,FRA,FW,Manchester Utd,23,32,31,"2,624",17,6,0,1,1,0,12.1,4.4
298,david martin,ENG,GK,West Ham,33,5,4,436,0,0,0,0,1,0,0.0,0.0
299,josh martin,ENG,"FW,MF",Norwich City,17,5,0,37,0,0,0,0,0,0,0.1,0.0
300,gabriel martinelli,BRA,FW,Arsenal,18,14,6,663,3,0,0,0,1,0,2.2,0.1
301,emiliano martinez,ARG,GK,Arsenal,26,9,8,771,0,0,0,0,2,0,0.0,0.0
302,adam masina,MAR,DF,Watford,25,26,20,"1,821",1,0,0,0,3,0,0.9,0.6
303,arthur masuaku,COD,DF,West Ham,25,17,10,937,0,1,0,0,6,1,0.1,1.2
304,juan mata,ESP,"MF,FW",Manchester Utd,31,19,8,758,0,2,0,0,1,0,1.1,2.1
305,nemanja matic,SRB,MF,Manchester Utd,30,21,18,"1,581",0,2,0,0,3,0,0.2,0.7
306,joel matip,CMR,DF,Liverpool,27,9,8,703,1,0,0,0,0,0,0.3,0.0
307,neal maupay,FRA,FW,Brighton,22,37,30,"2,766",10,3,1,2,3,0,13.4,2.1
308,james mcarthur,SCO,MF,Crystal Palace,31,37,37,"3,090",0,3,0,0,6,0,2.0,2.4
309,oliver mcburnie,SCO,FW,Sheffield Utd,23,36,24,"2,113",6,0,0,0,4,0,7.7,1.1
310,alex mccarthy,ENG,GK,Southampton,29,28,28,"2,520",0,0,0,0,0,0,0.0,0.0
311,,,,,,,,,,,,,,,,
312,james mccarthy,IRL,MF,Crystal Palace,28,33,16,"1,680",0,0,0,0,9,0,0.5,1.3
313,john mcginn,SCO,MF,Aston Villa,24,28,27,"2,312",3,3,0,0,3,0,3.9,2.5
314,david mcgoldrick,IRL,FW,Sheffield Utd,31,28,22,"1,815",2,2,0,0,2,0,8.0,2.3
315,michael mcgovern,NIR,GK,Norwich City,35,2,1,159,0,0,0,0,0,0,0.0,0.0
316,kenny mclean,SCO,MF,Norwich City,27,37,32,"2,968",1,1,0,0,5,0,1.4,2.6
317,dwight mcneil,ENG,MF,Burnley,19,38,38,"3,338",2,6,0,0,5,0,2.3,7.7
318,scott mctominay,SCO,MF,Manchester Utd,22,27,20,"1,772",4,1,0,0,2,0,2.2,1.0
319,ben mee,ENG,DF,Burnley,29,32,32,"2,880",1,1,0,0,7,0,1.7,1.6
320,benjamin mendy,FRA,DF,Manchester City,25,19,18,"1,492",0,2,0,0,3,0,0.4,1.4
321,nampalys mendy,SEN,MF,Leicester City,27,7,4,291,0,0,0,0,0,0,0.0,0.1
322,chris mepham,WAL,DF,Bournemouth,21,12,10,912,1,0,0,0,1,0,0.9,0.1
323,max meyer,GER,"MF,FW",Crystal Palace,23,17,6,655,0,0,0,0,1,0,0.5,0.2
324,luka milivojevic,SRB,MF,Crystal Palace,28,31,28,"2,513",3,1,2,2,12,0,2.7,2.1
325,james milner,ENG,"MF,DF",Liverpool,33,22,9,937,2,2,2,2,4,0,2.2,0.7
326,yerry mina,COL,DF,Everton,24,29,25,"2,284",2,1,0,0,3,0,3.4,1.4
327,takumi minamino,JPN,"FW,MF",Liverpool,24,10,2,249,0,0,0,0,0,0,0.8,0.0
328,tyrone mings,ENG,DF,Aston Villa,26,33,33,"2,902",2,2,0,0,7,0,0.8,0.7
329,tyrick mitchell,ENG,DF,Crystal Palace,19,4,2,195,0,0,0,0,1,0,0.0,0.2
330,henrikh mkhitaryan,ARM,FW,Arsenal,30,3,1,112,0,0,0,0,1,0,0.3,0.3
331,nacho monreal,ESP,DF,Arsenal,33,3,3,270,0,0,0,0,0,0,0.0,0.3
332,martin montoya,ESP,"DF,MF",Brighton,28,27,23,"1,896",0,1,0,0,5,0,1.5,1.8
333,simon moore,ENG,GK,Sheffield Utd,29,2,2,180,0,0,0,0,0,0,0.0,0.0
334,aaron mooy,AUS,"MF,FW",Brighton,28,31,25,"2,085",2,2,0,0,3,1,2.3,4.5
335,wesley moraes,BRA,FW,Aston Villa,22,21,21,"1,782",5,1,0,1,3,0,6.4,1.0
336,wes morgan,JAM,DF,Leicester City,35,11,4,436,0,0,0,0,0,0,0.5,0.0
337,,,,,,,,,,,,,,,,
338,ravel morrison,JAM,MF,Sheffield Utd,26,1,0,13,0,0,0,0,0,0,0.0,0.0
339,mason mount,ENG,"MF,FW",Chelsea,20,37,32,"2,867",7,5,0,0,3,0,6.4,5.4
340,lucas moura,BRA,"FW,MF",Tottenham,26,35,25,"2,242",4,4,0,0,3,0,5.6,3.2
341,lys mousset,FRA,FW,Sheffield Utd,23,30,11,"1,240",6,4,0,0,1,0,5.5,3.2
342,joao moutinho,POR,MF,Wolves,32,38,34,"3,108",1,6,0,0,7,0,0.9,7.9
343,glenn murray,ENG,FW,Brighton,35,23,7,797,1,1,0,0,0,0,2.4,0.7
344,shkodran mustafi,GER,DF,Arsenal,27,15,13,"1,207",0,1,0,0,2,0,0.9,0.4
345,yoshinori muto,JPN,"MF,FW",Newcastle Utd,27,8,2,212,0,0,0,0,0,0,0.1,0.0
346,georges-kevin n'koudou,CMR,FW,Tottenham,24,1,0,3,0,0,0,0,0,0,0.0,0.0
347,marvelous nakamba,ZIM,MF,Aston Villa,25,29,19,"1,836",0,0,0,0,5,0,0.2,0.5
348,wilfred ndidi,NGA,MF,Leicester City,22,32,29,"2,674",2,1,0,0,6,0,1.6,0.6
349,tanguy ndombele,FRA,MF,Tottenham,22,21,12,"1,009",2,2,0,0,3,0,0.4,0.7
350,reiss nelson,ENG,FW,Arsenal,19,17,7,631,1,0,0,0,1,0,0.9,0.4
351,pedro neto,POR,"FW,MF",Wolves,19,29,9,939,3,3,0,0,3,0,2.2,2.6
352,ruben neves,POR,MF,Wolves,22,38,35,"3,056",2,2,0,0,9,0,2.0,2.2
353,jeremy ngakia,ENG,DF,West Ham,18,5,5,440,0,0,0,0,0,0,0.0,0.0
354,oumar niasse,SEN,FW,Everton,29,3,0,22,0,0,0,0,0,0,0.0,0.0
355,eddie nketiah,ENG,FW,Arsenal,20,13,7,633,2,0,0,0,0,1,3.1,0.6
356,mark noble,ENG,MF,West Ham,32,33,32,"2,674",4,3,3,3,5,0,2.9,3.1
357,oliver norwood,NIR,MF,Sheffield Utd,28,38,37,"3,090",1,1,1,1,8,0,1.5,4.3
358,ørjan nyland,NOR,GK,Aston Villa,28,7,5,539,0,0,0,0,0,0,0.0,0.0
359,jack o'connell,ENG,DF,Sheffield Utd,25,33,32,"2,916",0,1,0,0,4,0,1.0,3.1
360,michael obafemi,IRL,FW,Southampton,19,21,8,665,3,2,0,0,1,0,1.8,1.1
361,angelo ogbonna,ITA,DF,West Ham,31,31,31,"2,786",2,0,0,0,4,0,1.8,0.1
362,divock origi,BEL,FW,Liverpool,24,28,7,717,4,1,0,0,1,0,1.8,0.8
363,,,,,,,,,,,,,,,,
364,ben osborn,ENG,"MF,DF",Sheffield Utd,24,13,6,594,0,0,0,0,0,0,0.3,0.9
365,nicolas otamendi,ARG,DF,Manchester City,31,24,18,"1,715",2,0,0,0,3,0,1.9,0.2
366,alex oxlade-chamberlain,ENG,"MF,FW",Liverpool,25,30,17,"1,485",4,1,0,0,1,0,2.8,1.1
367,mesut ozil,GER,MF,Arsenal,30,18,18,"1,438",1,2,0,0,1,0,1.4,2.3
368,emerson palmieri,ITA,DF,Chelsea,24,15,13,"1,024",0,0,0,0,3,0,1.1,1.3
369,sokratis papastathopoulos,GRE,DF,Arsenal,31,19,19,"1,696",2,0,0,0,6,0,1.1,0.3
370,troy parrott,IRL,FW,Tottenham,17,2,0,7,0,0,0,0,0,0,0.0,0.0
371,rui patricio,POR,GK,Wolves,31,38,38,"3,420",0,0,0,0,0,0,0.0,0.0
372,pedro,ESP,"FW,MF",Chelsea,32,11,8,661,1,1,0,0,1,0,2.0,0.9
373,nicolas pepe,CIV,FW,Arsenal,24,31,22,"2,010",5,6,1,1,4,0,4.9,4.8
374,andreas pereira,BRA,"MF,FW",Manchester Utd,23,25,18,"1,484",1,3,0,0,3,0,2.3,4.0
375,ricardo pereira,POR,DF,Leicester City,25,28,28,"2,520",3,2,0,0,1,0,1.2,3.8
376,roberto pereyra,ARG,"FW,MF",Watford,28,28,17,"1,648",3,0,1,1,4,0,3.1,1.5
377,ayoze perez,ESP,"MF,FW",Leicester City,26,33,26,"2,004",8,4,1,1,0,0,6.5,4.0
378,jordan pickford,ENG,GK,Everton,25,38,38,"3,420",0,0,0,0,2,0,0.0,0.1
379,brandon pierrick,ENG,"MF,FW",Crystal Palace,17,2,0,15,0,0,0,0,0,0,0.0,0.1
380,erik pieters,NED,"DF,MF",Burnley,30,24,21,"1,878",0,4,0,0,2,0,0.5,2.5
381,daniel podence,POR,"FW,MF",Wolves,23,9,3,289,1,0,0,0,0,0,1.2,0.7
382,paul pogba,FRA,MF,Manchester Utd,26,16,13,"1,204",1,3,0,1,1,0,2.4,2.5
383,nick pope,ENG,GK,Burnley,27,38,38,"3,420",0,0,0,0,1,0,0.0,0.4
384,dennis praet,BEL,MF,Leicester City,25,27,12,"1,134",1,2,0,0,2,0,0.9,1.3
385,sebastian prodl,AUT,DF,Watford,32,1,1,56,0,0,0,0,0,0,0.1,0.0
386,davy propper,NED,MF,Brighton,27,35,32,"2,829",1,2,0,0,4,0,1.6,2.5
387,teemu pukki,FIN,FW,Norwich City,29,36,33,"2,886",11,3,2,2,3,0,11.2,3.8
388,christian pulisic,USA,FW,Chelsea,20,25,19,"1,722",9,4,0,0,0,0,9.0,3.6
389,,,,,,,,,,,,,,,,
390,ignacio pussetto,ARG,"FW,MF",Watford,23,7,0,74,0,0,0,0,1,0,0.0,0.0
391,domingos quina,POR,"MF,FW",Watford,19,4,0,22,0,0,0,0,0,0,0.0,0.0
392,aaron ramsdale,ENG,GK,Bournemouth,21,37,37,"3,330",0,1,0,0,0,0,0.0,0.7
393,darren randolph,IRL,GK,West Ham,32,2,2,180,0,0,0,0,0,0,0.0,0.0
394,marcus rashford,ENG,FW,Manchester Utd,21,31,31,"2,643",17,7,6,8,3,0,19.2,5.0
395,nathan redmond,ENG,"MF,FW",Southampton,25,32,32,"2,762",4,4,0,0,2,0,5.1,3.3
396,pepe reina,ESP,GK,Aston Villa,36,12,12,"1,080",0,0,0,0,1,0,0.0,0.0
397,declan rice,ENG,MF,West Ham,20,38,38,"3,420",1,3,0,0,6,0,1.3,1.4
398,richarlison,BRA,"FW,MF",Everton,22,36,36,"3,070",13,3,0,0,8,0,9.1,6.7
399,diego rico,ESP,DF,Bournemouth,26,27,27,"2,332",0,4,0,0,6,0,0.4,3.2
400,jairo riedewald,NED,"DF,MF",Crystal Palace,22,17,7,769,0,0,0,0,0,0,0.1,0.2
401,matt ritchie,SCO,"DF,MF",Newcastle Utd,29,18,14,"1,315",2,1,0,1,4,0,1.7,2.3
402,roberto,ESP,GK,West Ham,33,8,7,687,0,0,0,0,0,0,0.0,0.0
403,patrick roberts,ENG,"FW,MF",Norwich City,22,3,0,26,0,0,0,0,0,0,0.0,0.0
404,andrew robertson,SCO,DF,Liverpool,25,36,34,"3,111",2,12,0,0,2,0,1.8,7.5
405,callum robinson,IRL,"FW,MF",Sheffield Utd,24,16,9,676,1,1,0,0,1,0,1.6,0.4
406,jack robinson,ENG,DF,Sheffield Utd,25,6,6,504,0,0,0,0,0,0,0.0,0.2
407,rodri,ESP,MF,Manchester City,23,35,29,"2,486",3,2,0,0,8,0,0.9,2.6
408,jay rodriguez,ENG,FW,Burnley,30,36,20,"2,016",8,1,1,1,1,0,8.8,0.6
409,jack rodwell,ENG,MF,Sheffield Utd,28,1,0,16,0,0,0,0,0,0,0.0,0.0
410,marcos rojo,ARG,DF,Manchester Utd,29,3,1,122,0,0,0,0,1,0,0.2,0.0
411,oriol romeu,ESP,MF,Southampton,27,30,20,"1,860",0,0,0,0,5,0,0.2,1.6
412,danny rose,ENG,DF,Tottenham,29,12,10,893,0,0,0,0,5,0,0.1,0.6
413,danny rose,ENG,DF,Newcastle Utd,29,11,10,863,0,0,0,0,2,0,0.0,0.2
414,antonio rudiger,GER,DF,Chelsea,26,20,19,"1,710",2,0,0,0,3,0,0.9,0.6
415,,,,,,,,,,,,,,,,
416,lukas rupp,GER,"FW,MF",Norwich City,28,12,8,695,0,0,0,0,1,0,0.9,0.9
417,mathew ryan,AUS,GK,Brighton,27,38,38,"3,420",0,0,0,0,0,0,0.0,0.0
418,allan saint-maximin,FRA,"MF,FW",Newcastle Utd,22,26,23,"1,863",3,4,0,0,0,0,3.3,3.3
419,romain saiss,MAR,DF,Wolves,29,33,31,"2,705",2,1,0,0,12,1,3.4,1.3
420,bukayo saka,ENG,"DF,FW",Arsenal,17,26,19,"1,753",1,5,0,0,6,0,1.0,3.3
421,mamadou sakho,FRA,DF,Crystal Palace,29,14,11,931,0,0,0,0,1,1,0.0,0.1
422,mohamed salah,EGY,FW,Liverpool,27,34,33,"2,876",19,10,3,3,1,0,19.0,7.8
423,mbwana samatta,TAN,FW,Aston Villa,26,14,11,943,1,0,0,0,1,0,2.3,0.6
424,carlos sanchez,COL,MF,West Ham,33,6,1,117,0,0,0,0,0,0,0.0,0.0
425,davinson sanchez,COL,DF,Tottenham,23,29,27,"2,431",0,0,0,0,6,0,0.6,0.0
426,leroy sane,GER,FW,Manchester City,23,1,0,12,0,0,0,0,0,0,0.1,0.0
427,ismaila sarr,SEN,"FW,MF",Watford,21,28,22,"2,028",5,4,0,0,1,0,6.1,4.5
428,fabian schar,SUI,"DF,MF",Newcastle Utd,27,22,18,"1,672",2,0,0,0,5,0,1.4,0.1
429,ezequiel schelotto,ITA,DF,Brighton,30,8,4,361,0,0,0,0,2,0,0.2,0.0
430,jeffrey schlupp,GHA,"FW,MF",Crystal Palace,26,17,11,"1,036",3,1,0,0,2,0,1.7,0.8
431,kasper schmeichel,DEN,GK,Leicester City,32,38,38,"3,420",0,0,0,0,2,0,0.0,0.5
432,morgan schneiderlin,FRA,MF,Everton,29,15,12,"1,001",0,0,0,0,6,1,0.2,0.1
433,ryan sessegnon,ENG,"DF,FW",Tottenham,19,6,4,342,0,0,0,0,0,0,0.1,0.1
434,xherdan shaqiri,SUI,"FW,MF",Liverpool,27,7,2,185,1,0,0,0,0,0,0.5,0.2
435,billy sharp,ENG,FW,Sheffield Utd,33,25,10,"1,051",3,2,0,0,1,1,3.8,2.3
436,luke shaw,ENG,DF,Manchester Utd,24,24,20,"1,733",0,0,0,0,7,0,0.7,1.4
437,jonjo shelvey,ENG,MF,Newcastle Utd,27,26,25,"2,119",6,2,0,0,3,0,2.5,3.6
438,djibril sidibe,FRA,"DF,MF",Everton,27,25,18,"1,824",0,4,0,0,3,0,0.4,2.3
439,gylfi sigurðsson,ISL,MF,Everton,29,35,28,"2,560",2,3,1,1,3,0,4.0,4.2
440,bernardo silva,POR,"FW,MF",Manchester City,24,34,23,"2,030",6,7,0,0,5,0,6.0,5.0
441,,,,,,,,,,,,,,,,
442,david silva,ESP,MF,Manchester City,33,27,22,"1,826",6,10,0,0,0,0,6.4,6.5
443,jack simpson,ENG,DF,Bournemouth,22,4,1,241,0,0,0,0,0,0,0.0,0.1
444,moussa sissoko,FRA,MF,Tottenham,29,29,28,"2,452",2,1,0,0,8,0,2.2,1.1
445,oliver skipp,ENG,MF,Tottenham,18,7,1,77,0,0,0,0,0,0,0.0,0.0
446,william smallbone,IRL,MF,Southampton,19,9,4,393,0,2,0,0,0,0,0.3,0.2
447,adam smith,ENG,DF,Bournemouth,28,24,24,"2,055",0,1,0,0,7,0,0.8,1.1
448,emile smith rowe,ENG,MF,Arsenal,19,2,1,97,0,0,0,0,0,0,0.0,0.0
449,robert snodgrass,SCO,"MF,FW",West Ham,31,24,17,"1,509",5,5,0,0,4,0,2.5,3.2
450,cedric soares,POR,"MF,DF",Arsenal,27,5,3,249,1,0,0,0,0,0,0.0,0.0
451,cedric soares,POR,DF,Southampton,27,16,16,"1,306",0,1,0,0,1,0,0.6,0.7
452,dominic solanke,ENG,FW,Bournemouth,21,32,17,"1,651",3,1,0,0,1,0,4.6,1.2
453,tomas soucek,CZE,MF,West Ham,24,13,12,"1,040",3,0,0,0,0,0,2.8,0.3
454,caglar soyuncu,TUR,DF,Leicester City,23,34,34,"3,036",1,1,0,0,4,1,2.1,0.8
455,dennis srbeny,GER,"MF,FW",Norwich City,25,8,0,47,1,0,0,0,0,0,0.5,0.0
456,jack stacey,ENG,DF,Bournemouth,23,19,17,"1,549",0,2,0,0,2,0,0.5,2.2
457,junior stanislas,ENG,"MF,FW",Bournemouth,29,15,7,712,3,0,1,1,1,0,2.1,0.8
458,jed steer,ENG,GK,Aston Villa,26,1,1,7,0,0,0,0,0,0,0.0,0.0
459,dale stephens,ENG,MF,Brighton,30,33,28,"2,530",0,1,0,0,8,0,0.6,1.3
460,jack stephens,ENG,DF,Southampton,25,28,27,"2,451",1,3,0,0,4,1,1.0,1.4
461,raheem sterling,ENG,FW,Manchester City,24,33,30,"2,651",20,1,0,2,5,0,18.2,6.2
462,enda stevens,IRL,DF,Sheffield Utd,29,38,38,"3,345",2,4,0,0,7,0,1.3,5.3
463,marco stiepermann,GER,MF,Norwich City,28,24,14,"1,180",0,0,0,0,6,0,1.5,0.8
464,john stones,ENG,DF,Manchester City,25,16,12,"1,122",0,0,0,0,0,0,0.4,0.1
465,isaac success,NGA,"FW,MF",Watford,23,5,0,70,0,0,0,0,1,0,0.1,0.1
466,ki sung-yueng,KOR,MF,Newcastle Utd,30,3,1,137,0,0,0,0,0,0,0.0,0.1
467,,,,,,,,,,,,,,,,
468,andrew surman,ENG,MF,Bournemouth,32,5,2,235,0,0,0,0,1,0,0.0,0.0
469,sam surridge,ENG,"FW,MF",Bournemouth,21,4,0,27,0,0,0,0,0,0,0.5,0.1
470,japhet tanganga,ENG,DF,Tottenham,20,6,6,525,0,0,0,0,1,0,0.1,0.1
471,matt targett,ENG,"DF,MF",Aston Villa,23,28,27,"2,291",1,2,0,0,4,0,0.4,2.6
472,james tarkowski,ENG,DF,Burnley,26,38,38,"3,420",2,2,0,0,10,0,2.1,3.1
473,charlie taylor,ENG,DF,Burnley,25,24,22,"1,945",0,1,0,0,3,0,0.0,0.9
474,neil taylor,WAL,DF,Aston Villa,30,14,11,"1,091",0,0,0,0,2,0,0.2,0.4
475,nathan tella,NGA,FW,Southampton,20,1,0,3,0,0,0,0,0,0,0.0,0.0
476,alexander tettey,NOR,"MF,DF",Norwich City,33,30,28,"2,338",1,1,0,0,5,0,0.8,0.5
477,jordan thomas,ENG,FW,Norwich City,18,1,0,1,0,0,0,0,0,0,0.0,0.0
478,luke thomas,ENG,"MF,DF",Leicester City,18,3,3,267,0,1,0,0,0,0,0.0,0.6
479,max thompson,ENG,FW,Burnley,17,1,0,3,0,0,0,0,0,0,0.0,0.0
480,youri tielemans,BEL,MF,Leicester City,22,37,32,"2,828",3,6,0,0,2,0,2.7,4.5
481,kieran tierney,SCO,"DF,MF",Arsenal,22,15,12,989,1,1,0,0,2,0,0.2,1.0
482,james tomkins,ENG,DF,Crystal Palace,30,18,18,"1,582",1,1,0,0,5,0,1.1,0.1
483,fikayo tomori,ENG,DF,Chelsea,21,15,15,"1,291",1,0,0,0,3,0,0.4,0.1
484,lucas torreira,URU,MF,Arsenal,23,29,17,"1,512",1,1,0,0,7,0,1.4,0.8
485,cenk tosun,TUR,FW,Crystal Palace,28,5,2,177,1,0,0,0,0,0,0.5,0.6
486,cenk tosun,TUR,FW,Everton,28,5,2,291,1,0,0,0,0,0,1.0,0.2
487,andros townsend,ENG,"FW,MF",Crystal Palace,28,24,14,"1,294",1,1,0,0,0,0,0.4,1.9
488,adama traore,ESP,"FW,DF",Wolves,23,37,27,"2,605",4,9,0,0,1,0,3.8,6.6
489,mark travers,IRL,GK,Bournemouth,20,1,1,90,0,0,0,0,0,0,0.0,0.0
490,trezeguet,EGY,"FW,MF",Aston Villa,24,34,20,"1,950",6,1,0,0,4,1,4.7,1.0
491,leandro trossard,BEL,"FW,MF",Brighton,24,31,22,"2,011",5,3,0,0,0,0,5.0,3.9
492,tom trybull,GER,MF,Norwich City,26,16,14,"1,130",0,0,0,0,2,0,0.5,0.1
493,,,,,,,,,,,,,,,,
494,axel tuanzebe,COD,DF,Manchester Utd,21,5,2,189,0,0,0,0,0,0,0.0,0.0
495,yan valery,TUN,DF,Southampton,20,11,10,779,0,0,0,0,1,0,0.3,1.0
496,jesus vallejo,ESP,DF,Wolves,22,2,1,163,0,0,0,0,1,0,0.0,0.0
497,virgil van dijk,NED,DF,Liverpool,28,38,38,"3,420",5,1,0,0,1,0,2.9,1.3
498,jamie vardy,ENG,FW,Leicester City,32,35,34,"3,033",23,5,4,5,2,0,19.2,5.9
499,indiana vassilev,USA,"FW,MF",Aston Villa,18,4,0,51,0,0,0,0,0,0,0.0,0.0
500,jan vertonghen,BEL,DF,Tottenham,32,23,19,"1,645",1,1,0,0,2,0,0.4,0.9
501,jannik vestergaard,DEN,DF,Southampton,26,19,17,"1,497",1,0,0,0,3,0,1.4,0.5
502,ruben vinagre,POR,"MF,DF",Wolves,20,16,6,652,0,0,0,0,1,0,0.3,0.6
503,jake vokins,ENG,DF,Southampton,19,1,1,90,0,0,0,0,0,0,0.0,0.1
504,mario vrancic,BIH,MF,Norwich City,30,20,6,636,1,0,0,0,3,0,1.5,0.9
505,matej vydra,CZE,FW,Burnley,27,19,7,819,2,1,0,0,0,0,3.8,1.0
506,theo walcott,ENG,"MF,FW",Everton,30,25,17,"1,287",2,3,0,0,1,0,3.1,3.7
507,kyle walker,ENG,DF,Manchester City,29,29,28,"2,392",1,4,0,0,5,0,1.2,1.5
508,kyle walker-peters,ENG,DF,Southampton,22,10,7,703,0,0,0,0,1,0,0.1,0.6
509,kyle walker-peters,ENG,DF,Tottenham,22,3,3,241,0,0,0,0,0,0,0.0,0.1
510,aaron wan-bissaka,ENG,DF,Manchester Utd,21,35,34,"3,070",0,4,0,0,8,0,0.7,3.0
511,victor wanyama,KEN,MF,Tottenham,28,2,0,25,0,0,0,0,1,0,0.0,0.0
512,joel ward,ENG,DF,Crystal Palace,29,29,27,"2,382",0,0,0,0,4,0,0.3,0.3
513,james ward-prowse,ENG,"MF,DF",Southampton,24,38,38,"3,420",5,3,1,3,9,0,7.3,6.8
514,kelland watts,ENG,DF,Newcastle Utd,19,1,0,17,0,0,0,0,0,0,0.0,0.0
515,adam webster,ENG,DF,Brighton,24,31,31,"2,668",3,1,0,0,4,0,1.3,1.3
516,danny welbeck,ENG,"FW,MF",Watford,28,18,8,822,2,0,0,0,0,0,3.9,0.2
517,ashley westwood,ENG,MF,Burnley,29,35,35,"3,150",2,6,0,0,9,0,1.1,6.2
518,connor wickham,ENG,"FW,MF",Crystal Palace,26,6,0,96,1,1,0,0,0,0,1.4,0.6
519,,,,,,,,,,,,,,,,
520,georginio wijnaldum,NED,MF,Liverpool,28,37,35,"2,935",4,0,0,0,0,0,2.6,0.8
521,jetro willems,NED,DF,Newcastle Utd,25,19,18,"1,493",2,2,0,0,0,0,0.6,0.9
522,brandon williams,ENG,DF,Manchester Utd,18,17,11,"1,006",1,0,0,0,6,0,1.0,0.6
523,neco williams,WAL,DF,Liverpool,18,6,3,230,0,0,0,0,1,0,0.3,0.1
524,willian,BRA,"FW,MF",Chelsea,30,36,29,"2,600",9,7,4,4,4,0,7.6,7.7
525,joe willock,ENG,"MF,FW",Arsenal,19,29,8,857,1,1,0,0,2,0,1.6,1.1
526,jack wilshere,ENG,MF,West Ham,27,8,2,215,0,0,0,0,0,0,0.0,0.0
527,callum wilson,ENG,FW,Bournemouth,27,35,32,"2,908",8,1,0,0,10,0,9.9,2.8
528,harry wilson,WAL,"MF,FW",Bournemouth,22,31,20,"1,646",7,0,0,0,2,0,4.0,2.4
529,harry winks,ENG,MF,Tottenham,23,31,26,"2,221",0,0,0,0,9,0,0.5,1.0
530,chris wood,NZL,FW,Burnley,27,32,29,"2,437",14,1,1,1,1,0,15.7,1.8
531,granit xhaka,SUI,MF,Arsenal,26,31,30,"2,586",1,2,0,0,10,0,0.5,1.0
532,andriy yarmolenko,UKR,"MF,FW",West Ham,29,23,10,991,5,1,0,0,2,0,2.4,3.5
533,deandre yedlin,USA,DF,Newcastle Utd,26,16,10,938,1,0,0,0,3,0,0.8,0.3
534,maya yoshida,JPN,DF,Southampton,30,8,6,560,0,0,0,0,1,0,0.7,0.0
535,ashley young,ENG,DF,Manchester Utd,34,12,10,955,0,0,0,0,5,0,0.1,1.5
536,pablo zabaleta,ARG,DF,West Ham,34,10,6,592,0,0,0,0,2,0,0.0,0.4
537,wilfried zaha,CIV,"FW,MF",Crystal Palace,26,38,37,"3,280",4,3,0,0,5,0,5.2,4.0
538,christoph zimmermann,GER,DF,Norwich City,26,17,16,"1,430",0,1,0,0,3,0,0.4,0.1
